index,id,species,family_name,order_name,hits,source,filtered_hits
879,GASN00000000.2,Thermobia domestica,Lepismatidae,Zygentoma,0,TSA,0.0
880,GAZM00000000.2,Stylops melittae,Stylopidae,Strepsiptera,0,TSA,0.0
881,GAVB00000000.2,Triodia sylvina,Hepialidae,Lepidoptera,0,TSA,0.0
882,GAXZ00000000.2,Trichocera saltator,Trichoceridae,Diptera,0,TSA,0.0
883,GAVA00000000.2,Triarthria setipennis,Tachinidae,Diptera,2,TSA,1.0
884,GAZB00000000.2,Lepicerus sp. AD-2013,Lepiceridae,Coleoptera,0,TSA,0.0
885,GAWP00000000.2,Grylloblatta bifratrilecta,Grylloblattidae,Grylloblattodea,0,TSA,0.0
886,GAXA00000000.2,Isonychia bicolor,Isonychiidae,Ephemeroptera,0,TSA,0.0
887,GASG00000000.2,Yponomeuta evonymellus,Yponomeutidae,Lepidoptera,0,TSA,0.0
888,GAYB00000000.2,Zygaena fausta,Zygaenidae,Lepidoptera,0,TSA,0.0
889,GAWT00000000.2,Empusa pennata,Empusidae,Mantodea,0,TSA,0.0
890,GAUK00000000.2,Ephemera danica,Ephemeridae,Ephemeroptera,0,TSA,0.0
891,GAYP00000000.2,Ctenocephalides felis,Pulicidae,Siphonaptera,0,TSA,0.0
892,GATY00000000.2,Chrysis viridula,Chrysididae,Hymenoptera,2,TSA,1.0
893,GAYK00000000.2,Boreus hyemalis,Boreidae,Mecoptera,1,TSA,1.0
894,GAZQ00000000.2,Aretaon asperrimus,Heteropterygidae,Phasmatodea,0,TSA,0.0
895,GATH00000000.2,Bittacus pilicornis,Bittacidae,Mecoptera,0,TSA,0.0
896,GDKA00000000.1,Rhynchophorus ferrugineus,Curculionidae,Coleoptera,0,TSA,0.0
897,GDAR00000000.1,Dendroctonus ponderosae,Curculionidae,Coleoptera,1,TSA,0.0
898,GECT00000000.1,Pteromalus puparum,Pteromalidae,Hymenoptera,1,TSA,1.0
899,GAXX00000000.2,Rhyacophila fasciata,Rhyacophilidae,Trichoptera,0,TSA,0.0
900,GAVM00000000.2,Hydroptila sp. AD-2013,Hydroptilidae,Trichoptera,1,TSA,1.0
901,GECN00000000.1,Diachasma alloeum,Braconidae,Hymenoptera,1,TSA,1.0
902,GEDK00000000.1,Neodiprion lecontei,Diprionidae,Hymenoptera,0,TSA,0.0
903,GEDB00000000.1,Polistes dominula,Vespidae,Hymenoptera,0,TSA,0.0
904,GBIJ00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,TSA,0.0
905,GBII00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,TSA,0.0
906,GECM00000000.1,Drosophila montana,Drosophilidae,Diptera,1,TSA,1.0
907,GBSB00000000.1,Diabrotica virgifera virgifera,Chrysomelidae,Coleoptera,0,TSA,0.0
908,GDQV00000000.1,Arachnocampa luminosa,Keroplatidae,Diptera,1,TSA,1.0
909,GBXD00000000.1,Helicoverpa armigera,Noctuidae,Lepidoptera,0,TSA,0.0
910,GBUH00000000.1,Chrysomela populi,Chrysomelidae,Coleoptera,0,TSA,0.0
911,GDJM00000000.1,Cotesia rubecula,Braconidae,Hymenoptera,1,TSA,1.0
912,GBYH00000000.1,Cimex lectularius,Cimicidae,Hemiptera,0,TSA,0.0
913,GBSU00000000.1,Aphis glycines,Aphididae,Hemiptera,0,TSA,0.0
914,GAUP00000000.2,Cotesia vestalis,Braconidae,Hymenoptera,1,TSA,0.0
915,GAYL00000000.2,Cosmioperla kuna,Eustheniidae,Plecoptera,0,TSA,0.0
916,GDRP00000000.1,Bactrocera dorsalis,Tephritidae,Diptera,0,TSA,0.0
917,GATC00000000.2,Nemophora degeerella,Adelidae,Lepidoptera,2,TSA,2.0
918,GAUH00000000.2,Panorpa vulgaris,Panorpidae,Mecoptera,1,TSA,1.0
919,GAZE00000000.2,Mastotermes darwiniensis,Mastotermitidae,Blattodea,0,TSA,0.0
920,GAUG00000000.2,Meinertellus cundinamarcensis,Meinertellidae,Archaeognatha,0,TSA,0.0
921,GAXY00000000.2,Leptopilina clavipes,Figitidae,Hymenoptera,2,TSA,2.0
922,GASE00000000.2,Prorhinotermes simplex,Rhinotermitidae,Blattodea,0,TSA,0.0
923,GAVV00000000.2,Pseudomallada prasinus,Chrysopidae,Neuroptera,0,TSA,0.0
924,GAZT00000000.2,Prosarthria teretrirostris,Proscopiidae,Orthoptera,0,TSA,0.0
925,GASO00000000.2,Tricholepidion gertschi,Lepidotrichidae,Zygentoma,0,TSA,0.0
926,GAZA00000000.2,Haploembia palaui,Oligotomidae,Embioptera,0,TSA,0.0
927,GASY00000000.2,Dyseriocrania subpurpurella,Eriocraniidae,Lepidoptera,0,TSA,0.0
928,GAUX00000000.2,Ceuthophilus sp. AD-2013,Rhaphidophoridae,Orthoptera,0,TSA,0.0
929,GAWK00000000.2,Ceratophyllus gallinae,Ceratophyllidae,Siphonaptera,0,TSA,0.0
930,GAYH00000000.2,Conwentzia psociformis,Coniopterygidae,Neuroptera,0,TSA,0.0
931,GAYJ00000000.2,Atelura formicaria,Nicoletiidae,Zygentoma,1,TSA,1.0
932,GATJ00000000.2,Bibio marci,Bibionidae,Diptera,0,TSA,0.0
933,GATI00000000.2,Bombylius major,Bombyliidae,Diptera,1,TSA,1.0
934,GBYD00000000.1,Euwallacea fornicatus,Curculionidae,Coleoptera,5,TSA,0.0
935,GCLM00000000.1,Aedes albopictus,Culicidae,Diptera,1,TSA,1.0
936,GBCW00000000.1,Agrotis segetum,Noctuidae,Lepidoptera,0,TSA,0.0
937,GDAV00000000.1,Musca domestica,Muscidae,Diptera,0,TSA,0.0
938,GDLS00000000.1,Hypothenemus hampei,Curculionidae,Coleoptera,1,TSA,1.0
939,GDKS00000000.1,Anopheles sinensis,Culicidae,Diptera,2,TSA,0.0
940,GDKQ00000000.1,Nicrophorus vespilloides,Silphidae,Coleoptera,0,TSA,0.0
941,GCTM00000000.1,Spodoptera frugiperda,Noctuidae,Lepidoptera,0,TSA,0.0
942,GAPE00000000.1,Brassicogethes aeneus,Nitidulidae,Coleoptera,1,TSA,1.0
943,GAKG00000000.1,Cotesia vestalis,Braconidae,Hymenoptera,0,TSA,0.0
944,GBGD00000000.1,Panstrongylus megistus,Reduviidae,Hemiptera,0,TSA,0.0
945,GALO00000000.1,Apis mellifera carnica,Apidae,Hymenoptera,0,TSA,0.0
946,GBEU00000000.1,Telenomus podisi,Scelionidae,Hymenoptera,2,TSA,1.0
947,GBES00000000.1,Dichelops melacanthus,Pentatomidae,Hemiptera,0,TSA,0.0
948,GBFA00000000.1,Chinavia ubica,Pentatomidae,Hemiptera,0,TSA,0.0
949,GBER00000000.1,Euschistus heros,Pentatomidae,Hemiptera,0,TSA,0.0
950,GBXH00000000.1,Cadra cautella,Pyralidae,Lepidoptera,0,TSA,0.0
951,GAPL00000000.1,Sitobion avenae,Aphididae,Hemiptera,0,TSA,0.0
952,GACO00000000.1,Priacma serrata,Cupedidae,Coleoptera,0,TSA,0.0
953,GACP00000000.1,Micropterix calthella,Micropterigidae,Lepidoptera,0,TSA,0.0
954,GADH00000000.1,Corydalinae sp. KMRSPBM-2012,Corydalidae,Megaloptera,0,TSA,0.0
955,GADB00000000.1,Nannochorista philpotti,Nannochoristidae,Mecoptera,0,TSA,0.0
956,GADA00000000.1,Xyela alpigena,Xyelidae,Hymenoptera,0,TSA,0.0
957,GACZ00000000.1,Tipula maxima,Tipulidae,Diptera,0,TSA,0.0
958,GACX00000000.1,Raphidia ariadne,Raphidiidae,Raphidioptera,0,TSA,0.0
959,GACV00000000.1,Philopotamus ludificatus,Philopotamidae,Trichoptera,0,TSA,0.0
960,GACU00000000.1,Nevrorthus apatelios,Nevrorthidae,Neuroptera,0,TSA,0.0
961,GACY00000000.1,Mengenilla moldrzyki,Mengenillidae,Strepsiptera,0,TSA,0.0
962,GACW00000000.1,Carabus granulatus,Carabidae,Coleoptera,0,TSA,0.0
963,GABK00000000.1,Sialis lutaria,Sialidae,Megaloptera,0,TSA,0.0
964,GAMD00000000.1,Anopheles aquasalis,Culicidae,Diptera,1,TSA,1.0
965,GALA00000000.1,Psorophora albipes,Culicidae,Diptera,0,TSA,0.0
966,GAJS00000000.1,Chilo suppressalis,Crambidae,Lepidoptera,0,TSA,0.0
967,GAJX00000000.1,Clavigralla tomentosicollis,Coreidae,Hemiptera,0,TSA,0.0
968,GAJW00000000.1,Aphis craccivora,Aphididae,Hemiptera,0,TSA,0.0
969,GAJV00000000.1,Anoplocnemis curvipes,Coreidae,Hemiptera,0,TSA,0.0
970,GAFE00000000.1,Anopheles sinensis,Culicidae,Diptera,0,TSA,0.0
971,GAKJ00000000.1,Sitodiplosis mosellana,Cecidomyiidae,Diptera,2,TSA,2.0
972,GAJY00000000.1,Megalurothrips sjostedti,Thripidae,Thysanoptera,0,TSA,0.0
973,GAGH00000000.1,Osmia cornuta,Megachilidae,Hymenoptera,0,TSA,0.0
974,GABX00000000.1,Dendroctonus ponderosae,Curculionidae,Coleoptera,0,TSA,0.0
975,GDHF00000000.1,Bactrocera latifrons,Tephritidae,Diptera,4,TSA,1.0
976,GDHQ00000000.1,Polistes metricus,Vespidae,Hymenoptera,0,TSA,0.0
977,GCVX00000000.1,Epiphyas postvittana,Tortricidae,Lepidoptera,0,TSA,0.0
978,GBUI00000000.1,Phaedon cochleariae,Chrysomelidae,Coleoptera,0,TSA,0.0
979,GDFS00000000.1,Polistes fuscatus,Vespidae,Hymenoptera,9,TSA,3.0
980,GBVY00000000.1,Anopheles stephensi,Culicidae,Diptera,0,TSA,0.0
981,GDGN00000000.1,Amyelois transitella,Pyralidae,Lepidoptera,0,TSA,0.0
982,GDCO00000000.1,Halyomorpha halys,Pentatomidae,Hemiptera,0,TSA,0.0
983,GDCN00000000.1,Lymantria dispar,Lymantriidae,Lepidoptera,0,TSA,0.0
984,GDDM00000000.1,Lymantria dispar,Lymantriidae,Lepidoptera,0,TSA,0.0
985,GDAW00000000.1,Lygus lineolaris,Miridae,Hemiptera,0,TSA,0.0
986,GBEY00000000.1,Bactrocera minax,Tephritidae,Diptera,0,TSA,0.0
987,GBEB00000000.1,Nasonia vitripennis,Pteromalidae,Hymenoptera,1,TSA,1.0
988,GBAS00000000.1,Telchin licus,Castniidae,Lepidoptera,0,TSA,0.0
989,GBEC00000000.1,Nasonia giraulti,Pteromalidae,Hymenoptera,1,TSA,1.0
990,GBXI00000000.1,Zeugodacus cucurbitae,Tephritidae,Diptera,1,TSA,1.0
991,GBZL00000000.1,Actias selene,Saturniidae,Lepidoptera,0,TSA,0.0
992,GBZD00000000.1,Samia ricini,Saturniidae,Lepidoptera,0,TSA,0.0
993,GBZC00000000.1,Antheraea assamensis,Saturniidae,Lepidoptera,0,TSA,0.0
994,GBZJ00000000.1,Antheraea yamamai,Saturniidae,Lepidoptera,0,TSA,0.0
995,GBZF00000000.1,Antheraea pernyi,Saturniidae,Lepidoptera,0,TSA,0.0
996,GBZE00000000.1,Rhodinia newara,Saturniidae,Lepidoptera,0,TSA,0.0
997,GCKB00000000.1,Aethina tumida,Nitidulidae,Coleoptera,0,TSA,0.0
998,GAUC00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,TSA,0.0
999,GBAC00000000.1,Plutella xylostella,Plutellidae,Lepidoptera,0,TSA,0.0
1000,GBJX00000000.1,Adelges tsugae,Adelgidae,Hemiptera,0,TSA,0.0
1001,GBYY00000000.1,Thaumetopoea pityocampa,Notodontidae,Lepidoptera,0,TSA,0.0
1002,GBYZ00000000.1,Thaumetopoea pityocampa,Notodontidae,Lepidoptera,0,TSA,0.0
1003,GBGV00000000.1,Polistes metricus,Vespidae,Hymenoptera,1,TSA,1.0
1004,GARK00000000.1,Popillia japonica,Scarabaeidae,Coleoptera,0,TSA,0.0
1005,GCGJ00000000.1,Locusta migratoria manilensis,Acrididae,Orthoptera,0,TSA,0.0
1006,GBBI00000000.1,Triatoma infestans,Reduviidae,Hemiptera,0,TSA,0.0
1007,GBHN00000000.1,Colaphellus bowringi,Chrysomelidae,Coleoptera,1,TSA,1.0
1008,GBYB00000000.1,Fopius arisanus,Braconidae,Hymenoptera,1,TSA,1.0
1009,GASM00000000.1,Tetramorium bicarinatum,Formicidae,Hymenoptera,1,TSA,1.0
1010,GARJ00000000.1,Popillia japonica,Scarabaeidae,Coleoptera,0,TSA,0.0
1011,GAKB00000000.1,Bactrocera oleae,Tephritidae,Diptera,0,TSA,0.0
1012,GBRD00000000.1,Lygus hesperus,Miridae,Hemiptera,0,TSA,0.0
1013,GARQ00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,TSA,0.0
1014,GBHO00000000.1,Lygus hesperus,Miridae,Hemiptera,0,TSA,0.0
1015,GARN00000000.1,Musca domestica,Muscidae,Diptera,0,TSA,0.0
1016,GAKP00000000.1,Bactrocera dorsalis,Tephritidae,Diptera,1,TSA,0.0
1017,GAMC00000000.1,Ceratitis capitata,Tephritidae,Diptera,2,TSA,1.0
1018,GATX00000000.1,Annulipalpia sp. AD-2013,None,Trichoptera,0,TSA,0.0
1019,GBKU00000000.1,Trichoplusia ni,Noctuidae,Lepidoptera,0,TSA,0.0
1020,GBTA00000000.1,Helicoverpa assulta,Noctuidae,Lepidoptera,0,TSA,0.0
1021,GBTE00000000.1,Anopheles quadrimaculatus,Culicidae,Diptera,1,TSA,1.0
1022,GBHB00000000.1,Teleogryllus commodus,Gryllidae,Orthoptera,0,TSA,0.0
1023,GBIT00000000.1,Bactrocera minax,Tephritidae,Diptera,0,TSA,0.0
1024,GBJR00000000.1,Bombyx mori,Bombycidae,Lepidoptera,0,TSA,0.0
1025,GBID00000000.1,Blattella germanica,Ectobiidae,Blattodea,0,TSA,0.0
1026,GBDM00000000.1,Helicoverpa armigera,Noctuidae,Lepidoptera,0,TSA,0.0
1027,GBRL00000000.1,Sitodiplosis mosellana,Cecidomyiidae,Diptera,1,TSA,1.0
1028,GBHT00000000.1,Halyomorpha halys,Pentatomidae,Hemiptera,0,TSA,0.0
1029,GANM00000000.1,Nilaparvata lugens,Delphacidae,Hemiptera,0,TSA,0.0
1030,GBEO00000000.1,Anopheles sinensis,Culicidae,Diptera,1,TSA,1.0
1031,GBCX00000000.1,Dastarcus helophoroides,Bothrideridae,Coleoptera,1,TSA,1.0
1032,GAOM00000000.1,Macrosiphum euphorbiae,Aphididae,Hemiptera,0,TSA,0.0
1033,GARF00000000.1,Chrysomela populi,Chrysomelidae,Coleoptera,0,TSA,0.0
1034,GAPU00000000.1,Phaedon cochleariae,Chrysomelidae,Coleoptera,0,TSA,0.0
1035,GBDY00000000.1,Kerria lacca,Kerriidae,Hemiptera,0,TSA,0.0
1036,GBDP00000000.1,Kerria lacca,Kerriidae,Hemiptera,0,TSA,0.0
1037,GBDO00000000.1,Kerria lacca,Kerriidae,Hemiptera,0,TSA,0.0
1038,GBGG00000000.1,Themira biloba,Sepsidae,Diptera,0,TSA,0.0
1039,GARL00000000.1,Spodoptera exigua,Noctuidae,Lepidoptera,0,TSA,0.0
1040,GAWM00000000.1,Culicoides sonorensis,Ceratopogonidae,Diptera,1,TSA,1.0
1041,GAPP00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,TSA,0.0
1042,GAPQ00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,TSA,0.0
1043,GALP00000000.1,Drosophila miranda,Drosophilidae,Diptera,1,TSA,1.0
1044,GBCU00000000.1,Aphidius ervi,Braconidae,Hymenoptera,0,TSA,0.0
1045,GBBQ00000000.1,Teleopsis whitei,Diopsidae,Diptera,0,TSA,0.0
1046,GAXD00000000.1,Frankliniella occidentalis,Thripidae,Thysanoptera,0,TSA,0.0
1047,GBBP00000000.1,Teleopsis dalmanni,Diopsidae,Diptera,0,TSA,0.0
1048,GAWY00000000.1,Oropsylla silantiewi,Ceratophyllidae,Siphonaptera,0,TSA,0.0
1049,GBAB00000000.1,Musca domestica,Muscidae,Diptera,1,TSA,1.0
1050,GAWI00000000.1,Delia antiqua,Anthomyiidae,Diptera,0,TSA,0.0
1051,GAVD00000000.1,Ostrinia nubilalis,Crambidae,Lepidoptera,0,TSA,0.0
1052,GAQX00000000.1,Graminella nigrifrons,Cicadellidae,Hemiptera,0,TSA,0.0
1053,GAAP00000000.1,Bactrocera dorsalis,Tephritidae,Diptera,0,TSA,0.0
1054,GAZV00000000.1,Apis mellifera,Apidae,Hymenoptera,0,TSA,0.0
1055,GAXT00000000.1,Crioscolia alcione,Scoliidae,Hymenoptera,0,TSA,0.0
1056,GAXS00000000.1,Pepsis grossa,Pompilidae,Hymenoptera,0,TSA,0.0
1057,GAXR00000000.1,Stigmatomma oregonense,Formicidae,Hymenoptera,0,TSA,0.0
1058,GAXQ00000000.1,Pseudomasaris vespoides,Vespidae,Hymenoptera,0,TSA,0.0
1059,GAXP00000000.1,Sphaeropthalma orestes,Mutillidae,Hymenoptera,0,TSA,0.0
1060,GAZU00000000.1,Brachycistis timberlakei,Tiphiidae,Hymenoptera,0,TSA,0.0
1061,GAXO00000000.1,Argochrysis armilla,Chrysididae,Hymenoptera,1,TSA,1.0
1062,GAXN00000000.1,Sceliphron caementarium,Sphecidae,Hymenoptera,0,TSA,0.0
1063,GAXM00000000.1,Mischocyttarus flavitarsis,Vespidae,Hymenoptera,1,TSA,1.0
1064,GAXL00000000.1,Chyphotes mellipes,Chyphotidae,Hymenoptera,0,TSA,0.0
1065,GANS00000000.1,Dinoponera quadriceps,Formicidae,Hymenoptera,0,TSA,0.0
1066,GAQW00000000.1,Onthophagus nigriventris,Scarabaeidae,Coleoptera,0,TSA,0.0
1067,GAQV00000000.1,Trypoxylus dichotomus,Scarabaeidae,Coleoptera,0,TSA,0.0
1068,GARD00000000.1,Athetis lepigone,Noctuidae,Lepidoptera,0,TSA,0.0
1069,GARG00000000.1,Athetis lepigone,Noctuidae,Lepidoptera,0,TSA,0.0
1070,GARC00000000.1,Athetis lepigone,Noctuidae,Lepidoptera,0,TSA,0.0
1071,GARB00000000.1,Athetis lepigone,Noctuidae,Lepidoptera,0,TSA,0.0
1072,GAQJ00000000.1,Ostrinia furnacalis,Crambidae,Lepidoptera,0,TSA,0.0
1073,GANO00000000.1,Corethrella appendiculata,Chaoboridae,Diptera,1,TSA,1.0
1074,GADL00000000.1,Carposina sasakii,Carposinidae,Lepidoptera,0,TSA,0.0
1075,GADK00000000.1,Grapholita molesta,Tortricidae,Lepidoptera,0,TSA,0.0
1076,GADJ00000000.1,Grapholita dimorpha,Tortricidae,Lepidoptera,0,TSA,0.0
1077,GADM00000000.1,Drosophila malerkotliana malerkotliana,Drosophilidae,Diptera,1,TSA,1.0
1078,GADP00000000.1,Drosophila ercepeae,Drosophilidae,Diptera,0,TSA,0.0
1079,GADQ00000000.1,Drosophila malerkotliana pallens,Drosophilidae,Diptera,0,TSA,0.0
1080,GADS00000000.1,Drosophila merina,Drosophilidae,Diptera,0,TSA,0.0
1081,GAEJ00000000.1,Drosophila pseudoananassae pseudoananassae,Drosophilidae,Diptera,0,TSA,0.0
1082,GADR00000000.1,Drosophila pseudoananassae nigrens,Drosophilidae,Diptera,0,TSA,0.0
1083,GAAF00000000.1,Macrosiphum euphorbiae,Aphididae,Hemiptera,0,TSA,0.0
1084,GABY00000000.1,Anthonomus grandis,Curculionidae,Coleoptera,0,TSA,0.0
1085,GAOR00000000.1,Spodoptera exigua,Noctuidae,Lepidoptera,0,TSA,0.0
1086,GALX00000000.1,Anoplophora glabripennis,Cerambycidae,Coleoptera,0,TSA,0.0
1087,GAOQ00000000.1,Spodoptera exigua,Noctuidae,Lepidoptera,0,TSA,0.0
1088,GAOP00000000.1,Pachypsylla venusta,Aphalaridae,Hemiptera,0,TSA,0.0
1089,GANH00000000.1,Microplitis demolitor,Braconidae,Hymenoptera,1,TSA,1.0
1090,GAFU00000000.1,Spodoptera exigua,Noctuidae,Lepidoptera,0,TSA,0.0
1091,GAGF00000000.1,Chrysopa pallens,Chrysopidae,Neuroptera,0,TSA,0.0
1092,GAIW00000000.1,Ganaspis sp. G1,Figitidae,Hymenoptera,3,TSA,3.0
1093,GAIX00000000.1,Pararge aegeria,Nymphalidae,Lepidoptera,0,TSA,0.0
1094,GAJC00000000.1,Leptopilina heterotoma,Figitidae,Hymenoptera,2,TSA,2.0
1095,GAJA00000000.1,Leptopilina boulardi,Figitidae,Hymenoptera,1,TSA,0.0
1096,GAHQ00000000.1,Ostrinia scapulalis,Crambidae,Lepidoptera,0,TSA,0.0
1097,GACR00000000.1,Ips typographus,Curculionidae,Coleoptera,0,TSA,0.0
1098,GAHN00000000.1,Drosophila serrata,Drosophilidae,Diptera,1,TSA,1.0
1099,GAHP00000000.1,Ostrinia nubilalis,Crambidae,Lepidoptera,0,TSA,0.0
1100,GAEQ00000000.1,Enallagma hageni,Coenagrionidae,Odonata,0,TSA,0.0
1101,GAFX00000000.1,Dendroctonus ponderosae,Curculionidae,Coleoptera,0,TSA,0.0
1102,GAFW00000000.1,Dendroctonus ponderosae,Curculionidae,Coleoptera,0,TSA,0.0
1103,GAFI00000000.1,Dendroctonus frontalis,Curculionidae,Coleoptera,0,TSA,0.0
1104,GAEO00000000.1,Pissodes strobi,Curculionidae,Coleoptera,1,TSA,0.0
1105,GAFR00000000.1,Polistes canadensis,Vespidae,Hymenoptera,1,TSA,1.0
1106,GAAK00000000.1,Belgica antarctica,Chironomidae,Diptera,0,TSA,0.0
1107,GAAB00000000.1,Agrilus planipennis,Buprestidae,Coleoptera,0,TSA,0.0
1108,GABA00000000.1,Zorotypus gurneyi,Zorotypidae,Zoraptera,0,TSA,0.0
1109,GAAX00000000.1,Forficula auricularia,Forficulidae,Dermaptera,0,TSA,0.0
1110,GAAV00000000.1,Nemurella pictetii,Nemouridae,Plecoptera,0,TSA,0.0
1111,GACJ00000000.1,Diaphorina citri,Liviidae,Hemiptera,0,TSA,0.0
1112,GABS00000000.1,Musca domestica,Muscidae,Diptera,0,TSA,0.0
1113,GAAU00000000.1,Agrotis ipsilon,Noctuidae,Lepidoptera,0,TSA,0.0
1114,GAMM00000000.1,Orchesella cincta,Entomobryidae,Collembola,0,TSA,0.0
1115,GAMN00000000.1,Folsomia candida,Isotomidae,Collembola,0,TSA,0.0
1116,GASX00000000.2,Folsomia candida,Isotomidae,Collembola,0,TSA,0.0
1117,GATD00000000.2,Pogonognathellus sp. AD-2013,Tomoceridae,Collembola,0,TSA,0.0
1118,GATZ00000000.2,Sminthurus viridis,Sminthuridae,Collembola,0,TSA,0.0
1119,GAUE00000000.2,Anurida maritima,Neanuridae,Collembola,0,TSA,0.0
1120,GAXI00000000.2,Tetrodontophora bielanensis,Onychiuridae,Collembola,0,TSA,0.0
1121,GFPE00000000.1,Holacanthella duospinosa,Neanuridae,Collembola,0,TSA,0.0
1122,GGYG00000000.1,Sinella curviseta,Entomobryidae,Collembola,0,TSA,0.0
0,GCF_003285875.2,Drosophila novamexicana,Drosophilidae,Diptera,1,GCF,1.0
1,GCF_006496715.1,Aedes albopictus,Culicidae,Diptera,2,GCF,1.0
2,GCF_003285725.1,Scaptodrosophila lebanonensis,Drosophilidae,Diptera,1,GCF,1.0
3,GCF_003285905.1,Drosophila hydei,Drosophilidae,Diptera,1,GCF,1.0
4,GCF_005508785.1,Acyrthosiphon pisum,Aphididae,Hemiptera,0,GCF,0.0
5,GCF_005281655.1,Nylanderia fulva,Formicidae,Hymenoptera,1,GCF,1.0
6,GCF_001412515.2,Diachasma alloeum,Braconidae,Hymenoptera,1,GCF,1.0
7,GCF_001654015.2,Drosophila navojoa,Drosophilidae,Diptera,2,GCF,1.0
8,GCF_000188095.3,Bombus impatiens,Apidae,Hymenoptera,0,GCF,0.0
9,GCF_004193835.1,Ostrinia furnacalis,Crambidae,Lepidoptera,0,GCF,0.0
10,GCF_003260585.2,Monomorium pharaonis,Formicidae,Hymenoptera,1,GCF,1.0
11,GCF_004153925.1,Osmia bicornis,Megachilidae,Hymenoptera,0,GCF,0.0
12,GCF_003676215.2,Rhopalosiphum maidis,Aphididae,Hemiptera,0,GCF,0.0
13,GCF_004010815.1,Aphis gossypii,Aphididae,Hemiptera,0,GCF,0.0
14,GCF_003987935.1,Bombyx mandarina,Bombycidae,Lepidoptera,0,GCF,0.0
15,GCF_003013835.1,Diabrotica virgifera,Chrysomelidae,Coleoptera,0,GCF,0.0
16,GCF_003286085.1,Drosophila persimilis,Drosophilidae,Diptera,4,GCF,1.0
17,GCF_003286155.1,Drosophila erecta,Drosophilidae,Diptera,1,GCF,1.0
18,GCF_003672135.1,Ooceraea biroi,Formicidae,Hymenoptera,1,GCF,1.0
19,GCF_003651465.1,Formica exsecta,Formicidae,Hymenoptera,1,GCF,1.0
20,GCF_003640425.1,Galleria mellonella,Pyralidae,Lepidoptera,0,GCF,0.0
21,GCF_003590095.1,Trichoplusia ni,Noctuidae,Lepidoptera,0,GCF,0.0
22,GCF_003589595.1,Hyposmocoma kahamanoa,Cosmopterigidae,Lepidoptera,0,GCF,0.0
23,GCF_003254395.2,Apis mellifera,Apidae,Hymenoptera,0,GCF,0.0
24,GCF_000697945.2,Frankliniella occidentalis,Thripidae,Thysanoptera,1,GCF,1.0
25,GCF_003426905.1,Ctenocephalides felis,Pulicidae,Siphonaptera,0,GCF,0.0
26,GCF_000188075.2,Solenopsis invicta,Formicidae,Hymenoptera,2,GCF,2.0
27,GCF_003268045.1,Sipha flava,Aphididae,Hemiptera,0,GCF,0.0
28,GCF_002803265.2,Melanaphis sacchari,Aphididae,Hemiptera,0,GCF,0.0
29,GCF_003227715.1,Harpegnathos saltator,Formicidae,Hymenoptera,1,GCF,1.0
30,GCF_003227725.1,Camponotus floridanus,Formicidae,Hymenoptera,1,GCF,1.0
31,GCF_003070985.1,Temnothorax curvispinosus,Formicidae,Hymenoptera,1,GCF,1.0
32,GCF_002891405.2,Cryptotermes secundus,Kalotermitidae,Blattodea,0,GCF,0.0
33,GCF_002938995.1,Vanessa tameamea,Nymphalidae,Lepidoptera,0,GCF,0.0
34,GCF_000648675.2,Cimex lectularius,Cimicidae,Hemiptera,0,GCF,0.0
35,GCF_000699045.2,Agrilus planipennis,Buprestidae,Coleoptera,0,GCF,0.0
36,GCF_000344095.2,Athalia rosae,Tenthredinidae,Hymenoptera,1,GCF,1.0
37,GCF_900239965.1,Bicyclus anynana,Nymphalidae,Lepidoptera,0,GCF,0.0
38,GCF_000612105.2,Orussus abietinus,Orussidae,Hymenoptera,1,GCF,1.0
39,GCF_000699065.1,Lucilia cuprina,Calliphoridae,Diptera,1,GCF,1.0
40,GCF_000599845.2,Trichogramma pretiosum,Trichogrammatidae,Hymenoptera,1,GCF,1.0
41,GCF_000696795.2,Halyomorpha halys,Pentatomidae,Hemiptera,0,GCF,0.0
42,GCF_000390285.2,Anoplophora glabripennis,Cerambycidae,Coleoptera,0,GCF,0.0
43,GCF_000648655.2,Copidosoma floridanum,Encyrtidae,Hymenoptera,1,GCF,1.0
44,GCF_000347755.3,Ceratitis capitata,Tephritidae,Diptera,3,GCF,1.0
45,GCF_000500325.1,Leptinotarsa decemlineata,Chrysomelidae,Coleoptera,2,GCF,1.0
46,GCF_000648695.1,Onthophagus taurus,Scarabaeidae,Coleoptera,0,GCF,0.0
47,GCF_002706865.1,Spodoptera litura,Noctuidae,Lepidoptera,0,GCF,0.0
48,GCF_002217835.1,Drosophila obscura,Drosophilidae,Diptera,1,GCF,1.0
49,GCF_002204515.2,Aedes aegypti,Culicidae,Diptera,1,GCF,1.0
50,GCF_002156985.1,Helicoverpa armigera,Noctuidae,Lepidoptera,0,GCF,0.0
51,GCF_000754195.2,Drosophila simulans,Drosophilidae,Diptera,2,GCF,1.0
52,GCF_002093755.1,Drosophila serrata,Drosophilidae,Diptera,1,GCF,1.0
