TSA,tsa_id_x,bioproject_x,biosample_x,sex,stage,tissue,raw_tissue,brain,germline,clean_tissue,clean_stage,clean_sex,egg,larvae,pupae,juvenil,adult,tsa_id_y,tax_id,species,family_id,family_name,order_id,order_name,bioproject_y,biosample_y,sequence_read_archive,download_status
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331416,None,prepupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331417,None,prepupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331418,None,prepupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331419,None,prepupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331420,None,prepupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331421,None,prepupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331422,None,prepupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331423,None,prepupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331424,None,prepupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331425,None,prepupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331426,None,1day pupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331427,None,1day pupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331428,None,1day pupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331429,None,1day pupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331430,None,1day pupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331431,None,1day pupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331432,None,1day pupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331433,None,1day pupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331434,None,1day pupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331435,None,1day pupa,None,None,0,0,None,pupae,None,0,0,1,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331412,None,None,wing disc,wing disc,0,0,wing,None,None,0,0,0,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331413,None,None,wing disc,wing disc,0,0,wing,None,None,0,0,0,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331414,None,None,wing disc,wing disc,0,0,wing,None,None,0,0,0,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331415,None,None,wing disc,wing disc,0,0,wing,None,None,0,0,0,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331416,None,None,wing disc,wing disc,0,0,wing,None,None,0,0,0,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331417,None,None,wing disc,wing disc,0,0,wing,None,None,0,0,0,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331418,None,None,wing disc,wing disc,0,0,wing,None,None,0,0,0,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
GHRN00000000.1,GHRN,PRJNA555830,SAMN12331419,None,None,wing disc,wing disc,0,0,wing,None,None,0,0,0,0,0,GHRN00000000.1,33419,Heliconius numata,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA555830,"SAMN12331412,SAMN12331413,SAMN12331414,SAMN12331415,SAMN12331416,SAMN12331417,SAMN12331418,SAMN12331419,SAMN12331420,SAMN12331421,SAMN12331422,SAMN12331423,SAMN12331424,SAMN12331425,SAMN12331426,SAMN12331427,SAMN12331428,SAMN12331429,SAMN12331430,SAMN12331431,SAMN12331432,SAMN12331433,SAMN12331434,SAMN12331435","SRR9724636,SRR9724637,SRR9724638,SRR9724639,SRR9724640,SRR9724641,SRR9724642,SRR9724643,SRR9724644,SRR9724645,SRR9724646,SRR9724647,SRR9724648,SRR9724649,SRR9724650,SRR9724651,SRR9724652,SRR9724653,SRR9724654,SRR9724655,SRR9724656,SRR9724657,SRR9724658,SRR9724659",False
