tsa_id,tax_id,species,family_id,family_name,order_id,order_name,bioproject,biosample,TSA
GETQ00000000.1,28610,Rhagoletis pomonella,7211.0,Tephritidae,7147,Diptera,PRJNA324814,SAMN05214657,GETQ
GETQ00000000.1,28610,Rhagoletis pomonella,7211.0,Tephritidae,7147,Diptera,PRJNA324814,SAMN05214658,GETQ
GETQ00000000.1,28610,Rhagoletis pomonella,7211.0,Tephritidae,7147,Diptera,PRJNA324814,SAMN05214659,GETQ
GETQ00000000.1,28610,Rhagoletis pomonella,7211.0,Tephritidae,7147,Diptera,PRJNA324814,SAMN05214660,GETQ
GETQ00000000.1,28610,Rhagoletis pomonella,7211.0,Tephritidae,7147,Diptera,PRJNA324814,SAMN05214661,GETQ
GETQ00000000.1,28610,Rhagoletis pomonella,7211.0,Tephritidae,7147,Diptera,PRJNA324814,SAMN05214662,GETQ
GETQ00000000.1,28610,Rhagoletis pomonella,7211.0,Tephritidae,7147,Diptera,PRJNA324814,SAMN05214684,GETQ
GDVG00000000.1,325643,Clitarchus hookeri,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA286351,SAMN04005136,GDVG
GEOW00000000.1,7054,Photinus pyralis,7049.0,Lampyridae,7041,Coleoptera,PRJNA321737,SAMN05001774,GEOW
GESP00000000.1,7108,Spodoptera frugiperda,7100.0,Noctuidae,7088,Lepidoptera,PRJNA318819,SAMN04868322,GESP
GDKW00000000.1,72488,Rhodnius neglectus,27479.0,Reduviidae,7524,Hemiptera,PRJNA292130,SAMN03975952,GDKW
GCZW00000000.1,7038,Bemisia tabaci,7036.0,Aleyrodidae,7524,Hemiptera,PRJNA282153,SAMN03567662,GCZW
GBFE00000000.1,7004,Locusta migratoria,7002.0,Acrididae,6993,Orthoptera,PRJNA245374,SAMN02737055,GBFE
GAPR00000000.1,7421,Diadromus collaris,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA225661,SAMN02388840,GAPR
GAQF00000000.1,217443,Cotesia vestalis,7402.0,Braconidae,7399,Hymenoptera,PRJNA227317,SAMN02401328,GAQF
GABB00000000.1,48909,Archaeopsylla erinacei,7511.0,Pulicidae,7509,Siphonaptera,PRJNA181025,SAMN01737642,GABB
GELL00000000.1,115081,Megalopta genalis,77572.0,Halictidae,7399,Hymenoptera,PRJNA282469,SAMN03570372,GELL
GELL00000000.1,115081,Megalopta genalis,77572.0,Halictidae,7399,Hymenoptera,PRJNA282469,SAMN03570373,GELL
GELL00000000.1,115081,Megalopta genalis,77572.0,Halictidae,7399,Hymenoptera,PRJNA282469,SAMN03570374,GELL
GEIF00000000.1,6978,Periplaneta americana,6974.0,Blattidae,85823,Blattodea,PRJNA315589,SAMN04577824,GEIF
GEIF00000000.1,6978,Periplaneta americana,6974.0,Blattidae,85823,Blattodea,PRJNA315589,SAMN04577829,GEIF
GEIF00000000.1,6978,Periplaneta americana,6974.0,Blattidae,85823,Blattodea,PRJNA315589,SAMN04577835,GEIF
GEDY00000000.1,286706,Halyomorpha halys,160513.0,Pentatomidae,7524,Hemiptera,PRJNA263732,SAMN03285400,GEDY
GEDM00000000.1,441921,Neodiprion lecontei,52632.0,Diprionidae,7399,Hymenoptera,PRJNA280451,SAMN04302197,GEDM
GDKB00000000.1,82600,Cydia pomonella,7139.0,Tortricidae,7088,Lepidoptera,PRJNA289066,SAMN03840883,GDKB
GDKB00000000.1,82600,Cydia pomonella,7139.0,Tortricidae,7088,Lepidoptera,PRJNA289066,SAMN03840886,GDKB
GDKB00000000.1,82600,Cydia pomonella,7139.0,Tortricidae,7088,Lepidoptera,PRJNA289066,SAMN03840888,GDKB
GDUN00000000.1,7159,Aedes aegypti,7157.0,Culicidae,7147,Diptera,PRJNA298896,SAMN04168647,GDUN
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN01831325,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02222160,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02222161,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02222162,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02222163,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02222164,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02222165,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02222166,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02222167,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679940,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679941,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679942,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679943,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679944,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679945,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679946,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679947,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN02679948,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN03792993,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN03792994,GDHC
GDHC00000000.1,30085,Lygus hesperus,30083.0,Miridae,7524,Hemiptera,PRJNA284294,SAMN03792995,GDHC
GEDO00000000.1,1133088,Conogethes punctiferalis,268499.0,Crambidae,7088,Lepidoptera,PRJNA304355,SAMN04299556,GEDO
GCET00000000.1,232242,Coptotermes gestroi,36985.0,Rhinotermitidae,85823,Blattodea,PRJNA260184,SAMN03018469,GCET
GCET00000000.1,232242,Coptotermes gestroi,36985.0,Rhinotermitidae,85823,Blattodea,PRJNA260184,SAMN03018470,GCET
GCJP00000000.1,1049282,Biston suppressaria,82593.0,Geometridae,7088,Lepidoptera,PRJNA273898,SAMN03301663,GCJP
GEEA00000000.1,27457,Bactrocera dorsalis,7211.0,Tephritidae,7147,Diptera,PRJNA292631,SAMN03982873,GEEA
GEEF00000000.1,7539,Leptinotarsa decemlineata,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA297027,SAMN04112811,GEEF
GEEF00000000.1,7539,Leptinotarsa decemlineata,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA297027,SAMN04122824,GEEF
GEEF00000000.1,7539,Leptinotarsa decemlineata,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA297027,SAMN04122838,GEEF
GDAI00000000.1,304241,Tabanus bromius,7205.0,Tabanidae,7147,Diptera,PRJNA283639,SAMN03653681,GDAI
GAPW00000000.1,7160,Aedes albopictus,7157.0,Culicidae,7147,Diptera,PRJNA223166,SAMN02378353,GAPW
GCEQ00000000.1,405760,Psyttalia lounsburyi,7402.0,Braconidae,7399,Hymenoptera,PRJNA262711,SAMN03085504,GCEQ
GCEQ00000000.1,405760,Psyttalia lounsburyi,7402.0,Braconidae,7399,Hymenoptera,PRJNA262711,SAMN03085507,GCEQ
GCDX00000000.1,389103,Psyttalia concolor,7402.0,Braconidae,7399,Hymenoptera,PRJNA262710,SAMN03085503,GCDX
GCZT00000000.1,7160,Aedes albopictus,7157.0,Culicidae,7147,Diptera,PRJNA279095,SAMN03447158,GCZT
GEFG00000000.1,211228,Cephus cinctus,27524.0,Cephidae,7399,Hymenoptera,PRJNA302015,SAMN04362882,GEFG
GEFG00000000.1,211228,Cephus cinctus,27524.0,Cephidae,7399,Hymenoptera,PRJNA302015,SAMN04362884,GEFG
GBZS00000000.1,69820,Spodoptera litura,7100.0,Noctuidae,7088,Lepidoptera,PRJNA270564,SAMN03267225,GBZS
GEFD00000000.1,211228,Cephus cinctus,27524.0,Cephidae,7399,Hymenoptera,PRJNA302015,SAMN04362879,GEFD
GEFD00000000.1,211228,Cephus cinctus,27524.0,Cephidae,7399,Hymenoptera,PRJNA302015,SAMN04362880,GEFD
GEFD00000000.1,211228,Cephus cinctus,27524.0,Cephidae,7399,Hymenoptera,PRJNA302015,SAMN04362881,GEFD
GEEY00000000.1,211228,Cephus cinctus,27524.0,Cephidae,7399,Hymenoptera,PRJNA302015,SAMN04263466,GEEY
GEES00000000.1,441921,Neodiprion lecontei,52632.0,Diprionidae,7399,Hymenoptera,PRJNA280451,SAMN04302192,GEES
GEES00000000.1,441921,Neodiprion lecontei,52632.0,Diprionidae,7399,Hymenoptera,PRJNA280451,SAMN04302193,GEES
GEES00000000.1,441921,Neodiprion lecontei,52632.0,Diprionidae,7399,Hymenoptera,PRJNA280451,SAMN04302194,GEES
GEES00000000.1,441921,Neodiprion lecontei,52632.0,Diprionidae,7399,Hymenoptera,PRJNA280451,SAMN04302195,GEES
GEES00000000.1,441921,Neodiprion lecontei,52632.0,Diprionidae,7399,Hymenoptera,PRJNA280451,SAMN04302196,GEES
GEES00000000.1,441921,Neodiprion lecontei,52632.0,Diprionidae,7399,Hymenoptera,PRJNA280451,SAMN04302197,GEES
GEES00000000.1,441921,Neodiprion lecontei,52632.0,Diprionidae,7399,Hymenoptera,PRJNA280451,SAMN04302198,GEES
GAWS00000000.2,6978,Periplaneta americana,6974.0,Blattidae,85823,Blattodea,PRJNA219590,SAMN02047124,GAWS
GAXH00000000.2,299019,Parides eurimedes,7143.0,Papilionidae,7088,Lepidoptera,PRJNA219589,SAMN02047186,GAXH
GAUM00000000.2,438506,Machilis hrabei,50558.0,Machilidae,29994,Archaeognatha,PRJNA219574,SAMN02047109,GAUM
GAZD00000000.2,1323540,Lipara lucens,29032.0,Chloropidae,7147,Diptera,PRJNA219572,SAMN02047130,GAZD
GATA00000000.2,1323541,Meloe violaceus,34672.0,Meloidae,7041,Coleoptera,PRJNA219578,SAMN02047163,GATA
GAST00000000.2,265386,Polyommatus icarus,27544.0,Lycaenidae,7088,Lepidoptera,PRJNA219596,SAMN02047136,GAST
GASS00000000.2,763388,Platycentropus radiatus,50645.0,Limnephilidae,30263,Trichoptera,PRJNA219594,SAMN02047196,GASS
GAUZ00000000.2,355390,Stenobothrus lineatus,7002.0,Acrididae,6993,Orthoptera,PRJNA219602,SAMN02047137,GAUZ
GASN00000000.2,89055,Thermobia domestica,27551.0,Lepismatidae,30264,Zygentoma,PRJNA219608,SAMN02047119,GASN
GAZM00000000.2,50597,Stylops melittae,41038.0,Stylopidae,30261,Strepsiptera,PRJNA219603,SAMN02047139,GAZM
GAVB00000000.2,537462,Triodia sylvina,41021.0,Hepialidae,7088,Lepidoptera,PRJNA219615,SAMN02047133,GAVB
GAXZ00000000.2,1323544,Trichocera saltator,52747.0,Trichoceridae,7147,Diptera,PRJNA219613,SAMN02047162,GAXZ
GAVA00000000.2,670663,Triarthria setipennis,27474.0,Tachinidae,7147,Diptera,PRJNA219612,SAMN02047117,GAVA
GAZB00000000.2,1323565,Lepicerus sp. AD-2013,110034.0,Lepiceridae,7041,Coleoptera,PRJNA219569,SAMN02047177,GAZB
GAWP00000000.2,707599,Grylloblatta bifratrilecta,244939.0,Grylloblattidae,58557,Grylloblattodea,PRJNA219561,SAMN02047192,GAWP
GAXA00000000.2,603693,Isonychia bicolor,219466.0,Isonychiidae,30073,Ephemeroptera,PRJNA219568,SAMN02047198,GAXA
GASG00000000.2,263930,Yponomeuta evonymellus,33464.0,Yponomeutidae,7088,Lepidoptera,PRJNA219619,SAMN02047146,GASG
GAYB00000000.2,287248,Zygaena fausta,115354.0,Zygaenidae,7088,Lepidoptera,PRJNA219621,SAMN02047113,GAYB
GAWT00000000.2,1323537,Empusa pennata,200550.0,Empusidae,7504,Mantodea,PRJNA219551,SAMN02047168,GAWT
GAUK00000000.2,1049336,Ephemera danica,50581.0,Ephemeridae,30073,Ephemeroptera,PRJNA219552,SAMN02047152,GAUK
GAYP00000000.2,7515,Ctenocephalides felis,7511.0,Pulicidae,7509,Siphonaptera,PRJNA219547,SAMN02047194,GAYP
GATY00000000.2,212616,Chrysis viridula,27511.0,Chrysididae,7399,Hymenoptera,PRJNA219540,SAMN02047158,GATY
GAYK00000000.2,185833,Boreus hyemalis,48910.0,Boreidae,27420,Mecoptera,PRJNA219533,SAMN02047164,GAYK
GAZQ00000000.2,173775,Aretaon asperrimus,262140.0,Heteropterygidae,7020,Phasmatodea,PRJNA219526,SAMN02047129,GAZQ
GATH00000000.2,172808,Bittacus pilicornis,27422.0,Bittacidae,27420,Mecoptera,PRJNA219530,SAMN02047197,GATH
GDKA00000000.1,354439,Rhynchophorus ferrugineus,7042.0,Curculionidae,7041,Coleoptera,PRJNA275430,SAMN03344737,GDKA
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256981,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256982,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256983,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256984,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256985,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256986,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256987,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256988,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256989,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256990,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256991,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256992,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256993,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256994,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256995,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256996,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256997,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256998,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03256999,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257000,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257001,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257002,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257003,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257004,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257005,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257006,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257007,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257008,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257009,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257010,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257011,GDAR
GDAR00000000.1,77166,Dendroctonus ponderosae,7042.0,Curculionidae,7041,Coleoptera,PRJNA269763,SAMN03257012,GDAR
GECT00000000.1,32389,Pteromalus puparum,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA276955,SAMN03382593,GECT
GAXX00000000.2,1223722,Rhyacophila fasciata,177631.0,Rhyacophilidae,30263,Trichoptera,PRJNA219600,SAMN02047161,GAXX
GAVM00000000.2,1325438,Hydroptila sp. AD-2013,57995.0,Hydroptilidae,30263,Trichoptera,PRJNA219566,SAMN02047190,GAVM
GECN00000000.1,454923,Diachasma alloeum,7402.0,Braconidae,7399,Hymenoptera,PRJNA283787,SAMN03656147,GECN
GECN00000000.1,454923,Diachasma alloeum,7402.0,Braconidae,7399,Hymenoptera,PRJNA283787,SAMN03656148,GECN
GEDK00000000.1,441921,Neodiprion lecontei,52632.0,Diprionidae,7399,Hymenoptera,PRJNA280451,SAMN04302192,GEDK
GEDB00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA291219,SAMN03940809,GEDB
GEDB00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA291219,SAMN03940810,GEDB
GEDB00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA291219,SAMN03940811,GEDB
GEDB00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA291219,SAMN03940812,GEDB
GEDB00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA291219,SAMN03940813,GEDB
GEDB00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA291219,SAMN03940814,GEDB
GEDB00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA291219,SAMN03940815,GEDB
GEDB00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA291219,SAMN03940816,GEDB
GEDB00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA291219,SAMN03940817,GEDB
GEDB00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA291219,SAMN03940818,GEDB
GEDB00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA291219,SAMN03940819,GEDB
GBIJ00000000.1,7038,Bemisia tabaci,7036.0,Aleyrodidae,7524,Hemiptera,PRJNA255986,SAMN02934455,GBIJ
GBII00000000.1,7038,Bemisia tabaci,7036.0,Aleyrodidae,7524,Hemiptera,PRJNA255988,SAMN02934457,GBII
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN02898087,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN02898088,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN02898089,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN02898091,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN02898092,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN02898096,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN04231168,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN04231169,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN04231170,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN04231171,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN04231172,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN04231173,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN04231174,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN04231175,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN04231176,GECM
GECM00000000.1,40370,Drosophila montana,7214.0,Drosophilidae,7147,Diptera,PRJNA300939,SAMN04231177,GECM
GBSB00000000.1,50390,Diabrotica virgifera virgifera,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA260164,SAMN03078468,GBSB
GDQV00000000.1,270894,Arachnocampa luminosa,58254.0,Keroplatidae,7147,Diptera,PRJNA290397,SAMN04029109,GDQV
GDQV00000000.1,270894,Arachnocampa luminosa,58254.0,Keroplatidae,7147,Diptera,PRJNA290397,SAMN04029110,GDQV
GDQV00000000.1,270894,Arachnocampa luminosa,58254.0,Keroplatidae,7147,Diptera,PRJNA290397,SAMN04029111,GDQV
GDQV00000000.1,270894,Arachnocampa luminosa,58254.0,Keroplatidae,7147,Diptera,PRJNA290397,SAMN04029112,GDQV
GDQV00000000.1,270894,Arachnocampa luminosa,58254.0,Keroplatidae,7147,Diptera,PRJNA290397,SAMN04029113,GDQV
GDQV00000000.1,270894,Arachnocampa luminosa,58254.0,Keroplatidae,7147,Diptera,PRJNA290397,SAMN04029114,GDQV
GBXD00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA264881,SAMN03120571,GBXD
GBXD00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA264881,SAMN03144199,GBXD
GBXD00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA264881,SAMN03144200,GBXD
GBXD00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA264881,SAMN03144201,GBXD
GBXD00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA264881,SAMN03144202,GBXD
GBXD00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA264881,SAMN03144203,GBXD
GBUH00000000.1,154003,Chrysomela populi,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA212154,SAMN02374897,GBUH
GDJM00000000.1,32392,Cotesia rubecula,7402.0,Braconidae,7399,Hymenoptera,PRJNA289731,SAMN03857491,GDJM
GBYH00000000.1,79782,Cimex lectularius,30078.0,Cimicidae,7524,Hemiptera,PRJNA264998,SAMN03144972,GBYH
GBSU00000000.1,307491,Aphis glycines,27482.0,Aphididae,7524,Hemiptera,PRJNA231526,SAMN00008645,GBSU
GBSU00000000.1,307491,Aphis glycines,27482.0,Aphididae,7524,Hemiptera,PRJNA231526,SAMN02442870,GBSU
GAUP00000000.2,217443,Cotesia vestalis,7402.0,Braconidae,7399,Hymenoptera,PRJNA219545,SAMN02047178,GAUP
GAYL00000000.2,1323536,Cosmioperla kuna,143704.0,Eustheniidae,50622,Plecoptera,PRJNA219544,SAMN02047101,GAYL
GDRP00000000.1,27457,Bactrocera dorsalis,7211.0,Tephritidae,7147,Diptera,PRJNA238151,SAMN02596125,GDRP
GATC00000000.2,233164,Nemophora degeerella,30222.0,Adelidae,7088,Lepidoptera,PRJNA219581,SAMN02047104,GATC
GAUH00000000.2,52562,Panorpa vulgaris,50439.0,Panorpidae,27420,Mecoptera,PRJNA219588,SAMN02047142,GAUH
GAZE00000000.2,13139,Mastotermes darwiniensis,37434.0,Mastotermitidae,85823,Blattodea,PRJNA219576,SAMN02047123,GAZE
GAUG00000000.2,1323549,Meinertellus cundinamarcensis,85513.0,Meinertellidae,29994,Archaeognatha,PRJNA219577,SAMN02047182,GAUG
GAXY00000000.2,63434,Leptopilina clavipes,44353.0,Figitidae,7399,Hymenoptera,PRJNA219570,SAMN02047179,GAXY
GASE00000000.2,1312446,Prorhinotermes simplex,36985.0,Rhinotermitidae,85823,Blattodea,PRJNA219597,SAMN02047122,GASE
GAVV00000000.2,417508,Pseudomallada prasinus,7520.0,Chrysopidae,7516,Neuroptera,PRJNA219548,SAMN02047105,GAVV
GAZT00000000.2,58589,Prosarthria teretrirostris,58545.0,Proscopiidae,6993,Orthoptera,PRJNA219598,SAMN02047125,GAZT
GASO00000000.2,89825,Tricholepidion gertschi,85510.0,Lepidotrichidae,30264,Zygentoma,PRJNA219614,SAMN02047188,GASO
GAZA00000000.2,1323539,Haploembia palaui,50658.0,Oligotomidae,50657,Embioptera,PRJNA219565,SAMN02047183,GAZA
GASY00000000.2,173635,Dyseriocrania subpurpurella,41178.0,Eriocraniidae,7088,Lepidoptera,PRJNA219549,SAMN02047140,GASY
GAUX00000000.2,1323559,Ceuthophilus sp. AD-2013,62768.0,Rhaphidophoridae,6993,Orthoptera,PRJNA219538,SAMN02047189,GAUX
GAWK00000000.2,217689,Ceratophyllus gallinae,51295.0,Ceratophyllidae,7509,Siphonaptera,PRJNA219536,SAMN02047116,GAWK
GAYH00000000.2,1323535,Conwentzia psociformis,279441.0,Coniopterygidae,7516,Neuroptera,PRJNA219541,SAMN02047147,GAYH
GAYJ00000000.2,459531,Atelura formicaria,85509.0,Nicoletiidae,30264,Zygentoma,PRJNA219527,SAMN02047107,GAYJ
GATJ00000000.2,189979,Bibio marci,52729.0,Bibionidae,7147,Diptera,PRJNA219529,SAMN02047144,GATJ
GATI00000000.2,240869,Bombylius major,50674.0,Bombyliidae,7147,Diptera,PRJNA219532,SAMN02047145,GATI
GBYD00000000.1,995702,Euwallacea fornicatus,7042.0,Curculionidae,7041,Coleoptera,PRJNA260703,SAMN03018261,GBYD
GCLM00000000.1,7160,Aedes albopictus,7157.0,Culicidae,7147,Diptera,PRJNA278340,SAMN03390057,GCLM
