,id,species,family_name,order_name,hits,filtered_hits,oskar,prefix_s,project_s,bioproject_s,biosample_ss,contigs_total_length_l,contigs_count_l
495,GCUU00000000.1,Elasmus sp. AD-2014,Eulophidae,Hymenoptera,0,0.0,not found,GCUU01,TSA,PRJNA272303,SAMN03287648,28826735,29989
496,GBUE00000000.1,Brasema neomexicana,Eupelmidae,Hymenoptera,2,2.0,found,GBUE01,TSA,PRJNA252133,SAMN02870226,24008418,33357
497,GBUD00000000.1,Oodera sp. AD-2014,Pteromalidae,Hymenoptera,1,1.0,found,GBUD01,TSA,PRJNA252356,SAMN02870355,29641880,25039
498,GBTH00000000.1,Courtella sp. AD-2014,Agaonidae,Hymenoptera,0,0.0,not found,GBTH01,TSA,PRJNA252120,SAMN02870269,24861298,37863
499,GBTK00000000.1,Aphelinus abdominalis,Aphelinidae,Hymenoptera,2,2.0,found,GBTK01,TSA,PRJNA252351,SAMN02870213,33122112,39852
500,GBMM00000000.1,Tamarixia radiata,Eulophidae,Hymenoptera,0,0.0,not found,GBMM01,TSA,PRJNA252131,SAMN02870420,43384368,35442
501,GBMN00000000.1,Eupelmus urozonus,Eupelmidae,Hymenoptera,2,1.0,found,GBMN01,TSA,PRJNA252250,SAMN02870299,43355792,40143
502,GBNE00000000.1,Leptomastix dactylopii,Encyrtidae,Hymenoptera,3,1.0,found,GBNE01,TSA,PRJNA252201,SAMN02870327,31392672,35463
503,GBNA00000000.1,Otitesella tsamvi,Pteromalidae,Hymenoptera,2,2.0,found,GBNA01,TSA,PRJNA252151,SAMN02870361,35315859,34424
504,GBPD00000000.1,Sycophila biguttata,Eurytomidae,Hymenoptera,1,1.0,found,GBPD01,TSA,PRJNA252140,SAMN02870414,30918306,25390
505,GBMI00000000.1,Podagrion pachymerum,Torymidae,Hymenoptera,0,0.0,not found,GBMI01,TSA,PRJNA252219,SAMN02870380,27082285,28250
506,GBLT00000000.1,Perilampus aeneus,Perilampidae,Hymenoptera,0,0.0,not found,GBLT01,TSA,PRJNA252318,SAMN02870373,36522282,29517
507,GBWL00000000.1,Pachycrepoideus vindemmiae,Pteromalidae,Hymenoptera,1,1.0,found,GBWL01,TSA,PRJNA252316,SAMN02870363,30694570,30591
508,GBWB00000000.1,Philocaenus barbarus,Pteromalidae,Hymenoptera,1,1.0,found,GBWB01,TSA,PRJNA252152,SAMN02870375,28270258,19995
509,GBVR00000000.1,Lariophagus distinguendus,Pteromalidae,Hymenoptera,1,1.0,found,GBVR01,TSA,PRJNA252174,SAMN02870324,23775614,24553
510,GBVV00000000.1,Spalangia cameroni,Pteromalidae,Hymenoptera,1,1.0,found,GBVV01,TSA,PRJNA252176,SAMN02870400,25727213,27735
511,GBVN00000000.1,Encarsia formosa,Aphelinidae,Hymenoptera,2,2.0,found,GBVN01,TSA,PRJNA252167,SAMN02870290,36966153,47852
512,GBTR00000000.1,Tanaostigmodes howardii,Tanaostigmatidae,Hymenoptera,1,1.0,found,GBTR01,TSA,PRJNA252177,SAMN02870421,21903707,22161
513,GBTW00000000.1,Elisabethiella stueckenbergi,Agaonidae,Hymenoptera,0,0.0,not found,GBTW01,TSA,PRJNA252158,SAMN02870289,31111466,25865
514,GFTU00000000.1,Euscelidius variegatus,Cicadellidae,Hemiptera,1,0.0,not found,GFTU01,TSA,PRJNA393620,"SAMN07338419,SAMN07338420,SAMN07338421,SAMN07338422",40783245,17916
515,GGBS00000000.1,Bactrocera dorsalis,Tephritidae,Diptera,0,0.0,not found,GGBS01,TSA,PRJNA420604,SAMN08116747,39996739,42278
516,IACV00000000.1,Nilaparvata lugens,Delphacidae,Hemiptera,0,0.0,not found,IACV01,TSA,PRJDB6524,SAMD00106380,95181896,132112
517,GGAH00000000.1,Trypoxylus dichotomus,Scarabaeidae,Coleoptera,0,0.0,not found,GGAH01,TSA,PRJNA394040,SAMN07347266,54781695,62076
518,GFWQ00000000.1,Plodia interpunctella,Pyralidae,Lepidoptera,0,0.0,not found,GFWQ01,TSA,PRJNA401075,"SAMN07594125,SAMN07594127",98422,115
519,GFXV00000000.1,Melanaphis sacchari,Aphididae,Hemiptera,0,0.0,not found,GFXV01,TSA,PRJNA412816,SAMN07728762,20561908,8185
520,GFOS00000000.1,Rhagovelia antilleana,Veliidae,Hemiptera,0,0.0,not found,GFOS01,TSA,PRJNA381852,"SAMN06689961,SAMN06689962,SAMN06689963",112574732,180541
521,GFLV00000000.1,Formica exsecta,Formicidae,Hymenoptera,2,1.0,found,GFLV01,TSA,PRJNA213662,SAMN03799245,123038014,118324
522,GGAA00000000.1,Nicrophorus orbicollis,Silphidae,Coleoptera,0,0.0,not found,GGAA01,TSA,PRJNA418182,"SAMN08017300,SAMN08017303,SAMN08017304",37674380,21216
523,GFZI00000000.1,Microplitis tuberculifer,Braconidae,Hymenoptera,1,1.0,found,GFZI01,TSA,PRJNA416404,SAMN07956009,75948323,64576
524,IAAD00000000.1,Pogonomyrmex californicus,Formicidae,Hymenoptera,1,1.0,found,IAAD01,TSA,PRJDB4319,"SAMD00042660,SAMD00042661,SAMD00042662,SAMD00042663,SAMD00042664,SAMD00042665,SAMD00042666,SAMD00042667,SAMD00042668,SAMD00042669,SAMD00042670,SAMD00042671,SAMD00042672,SAMD00042673,SAMD00042674,SAMD00042675,SAMD00042676,SAMD00042677,SAMD00042678,SAMD00042679,SAMD00042680,SAMD00042681,SAMD00042682,SAMD00042683,SAMD00042684,SAMD00042685,SAMD00042686,SAMD00042687,SAMD00042688,SAMD00042689,SAMD00042690,SAMD00042691,SAMD00042692,SAMD00042693,SAMD00042694,SAMD00042695,SAMD00042696,SAMD00042697,SAMD00042698,SAMD00042699,SAMD00042700,SAMD00042701,SAMD00042702,SAMD00042703",799247117,311730
525,GFWX00000000.1,Ischnura elegans,Coenagrionidae,Odonata,0,0.0,not found,GFWX01,TSA,PRJNA401426,SAMN07604797,90911814,105543
526,GFAB00000000.1,Spodoptera frugiperda,Noctuidae,Lepidoptera,0,0.0,not found,GFAB01,TSA,PRJNA344686,SAMN05830955,39608071,22369
527,GFPC00000000.1,Nasonia vitripennis,Pteromalidae,Hymenoptera,0,0.0,not found,GFPC01,TSA,PRJNA339536,SAMN05894237,664464,864
528,GFPB00000000.1,Trichomalopsis sarcophagae,Pteromalidae,Hymenoptera,0,0.0,not found,GFPB01,TSA,PRJNA339536,SAMN05894236,692070,1040
529,GFPA00000000.1,Urolepis rufipes,Pteromalidae,Hymenoptera,0,0.0,not found,GFPA01,TSA,PRJNA339536,SAMN05894235,827985,1232
530,GFOZ00000000.1,Nasonia giraulti,Pteromalidae,Hymenoptera,0,0.0,not found,GFOZ01,TSA,PRJNA339536,SAMN05894238,633927,865
531,GECQ00000000.1,Murgantia histrionica,Pentatomidae,Hemiptera,0,0.0,not found,GECQ01,TSA,PRJNA302154,"SAMN04267204,SAMN04267205,SAMN04267206,SAMN04267207",425689726,523102
532,GFWP00000000.1,Sogatella furcifera,Delphacidae,Hemiptera,0,0.0,not found,GFWP01,TSA,PRJNA397829,SAMN07522011,37617050,37801
533,GFVN00000000.1,Bicyclus anynana,Nymphalidae,Lepidoptera,0,0.0,not found,GFVN01,TSA,PRJNA398486,"SAMN07522704,SAMN07522772,SAMN07522884,SAMN07522885,SAMN07522886,SAMN07522887,SAMN07522888,SAMN07522889,SAMN07522890,SAMN07522891,SAMN07522892,SAMN07522893,SAMN07522894,SAMN07522895,SAMN07522896",93287462,135375
534,GFXM00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,0.0,not found,GFXM01,TSA,PRJNA407873,"SAMN07665547,SAMN07665548",75061100,62151
535,GDLA00000000.1,Larinus minutus,Curculionidae,Coleoptera,1,1.0,found,GDLA01,TSA,PRJNA286543,SAMN03799587,29051548,29721
536,GDNJ00000000.1,Heterochelus sp. AD-2015,Scarabaeidae,Coleoptera,0,0.0,not found,GDNJ01,TSA,PRJNA286531,SAMN03799575,32730428,50435
537,GDPL00000000.1,Oreina cacaliae,Chrysomelidae,Coleoptera,1,1.0,found,GDPL01,TSA,PRJNA286569,SAMN03799613,31277554,37290
538,GDNW00000000.1,Cucujus clavipes,Cucujidae,Coleoptera,1,1.0,found,GDNW01,TSA,PRJNA286510,SAMN03799554,22189130,20731
539,GDPU00000000.1,Macrosiagon limbatum,Ripiphoridae,Coleoptera,0,0.0,not found,GDPU01,TSA,PRJNA286549,SAMN03799593,19268281,26483
540,GDMY00000000.1,Dryops sp. AD-2015,Dryopidae,Coleoptera,0,0.0,not found,GDMY01,TSA,PRJNA286519,SAMN03799563,32506637,30332
541,GDNM00000000.1,Xylobiops basilaris,Bostrichidae,Coleoptera,0,0.0,not found,GDNM01,TSA,PRJNA286597,SAMN03799641,17023657,16807
542,GDPC00000000.1,Thanasimus formicarius,Cleridae,Coleoptera,0,0.0,not found,GDPC01,TSA,PRJNA286592,SAMN03799636,34009808,36455
543,GDOQ00000000.1,Micromalthus debilis,Micromalthidae,Coleoptera,0,0.0,not found,GDOQ01,TSA,PRJNA286555,SAMN03799599,32532609,28718
544,GDLJ00000000.1,Anorus arizonicus,Dascillidae,Coleoptera,0,0.0,not found,GDLJ01,TSA,PRJNA286485,SAMN03799530,25553744,22370
545,GDLI00000000.1,Hypocaccus fitchi,Histeridae,Coleoptera,0,0.0,not found,GDLI01,TSA,PRJNA286537,SAMN03799581,16897738,20334
546,GDPQ00000000.1,Lagria hirta,Tenebrionidae,Coleoptera,0,0.0,not found,GDPQ01,TSA,PRJNA286540,SAMN03799584,31704612,40362
547,GDPR00000000.1,Hydrochara caraboides,Hydrophilidae,Coleoptera,0,0.0,not found,GDPR01,TSA,PRJNA286534,SAMN03799578,18691970,25261
548,HACL00000000.1,Anopheles gambiae,Culicidae,Diptera,0,0.0,not found,HACL01,TSA,PRJEB5712,SAMEA2383447,376086,364
549,GFVY00000000.1,Clitarchus hookeri,Phasmatidae,Phasmatodea,3,1.0,found,GFVY01,TSA,PRJNA395945,"SAMN07175291,SAMN07175292,SAMN07175303,SAMN07175304,SAMN07175305,SAMN07175306",300408581,346840
550,GEXY00000000.1,Megaloprepus caerulatus,Pseudostigmatidae,Odonata,0,0.0,not found,GEXY01,TSA,PRJNA336267,SAMN05507136,674030541,567572
551,IABS00000000.1,Crematogaster osakensis,Formicidae,Hymenoptera,1,1.0,found,IABS01,TSA,PRJDB5484,"SAMD00073655,SAMD00073656,SAMD00073657,SAMD00073658,SAMD00073659,SAMD00073660,SAMD00073661,SAMD00073662,SAMD00073663,SAMD00073664,SAMD00073665,SAMD00073666,SAMD00073667,SAMD00073668,SAMD00073669,SAMD00073670,SAMD00073671,SAMD00073672,SAMD00073673,SAMD00073674,SAMD00073675,SAMD00073676,SAMD00073677",33193014,53525
552,GFUZ00000000.1,Amphizoa insolens,Amphizoidae,Coleoptera,0,0.0,not found,GFUZ01,TSA,PRJNA398088,SAMN07501457,29603314,23404
553,GETN00000000.1,Scirpophaga incertulas,Crambidae,Lepidoptera,0,0.0,not found,GETN01,TSA,PRJNA258113,SAMN03085482,36589726,24603
554,GFLW00000000.1,Aphidius ervi,Braconidae,Hymenoptera,0,0.0,not found,GFLW01,TSA,PRJNA377544,"SAMN06639958,SAMN06639959,SAMN06639960,SAMN06639961,SAMN06639962,SAMN06639963",91701815,135659
555,GEZB00000000.1,Locusta migratoria,Acrididae,Orthoptera,0,0.0,not found,GEZB01,TSA,PRJNA327660,SAMN05355305,20867166,21175
556,GFUB00000000.1,Podisus maculiventris,Pentatomidae,Hemiptera,0,0.0,not found,GFUB01,TSA,PRJNA237979,"SAMN07370514,SAMN07370515,SAMN07370516,SAMN07370517,SAMN07370518,SAMN07370519,SAMN07370520,SAMN07370521,SAMN07370522,SAMN07370523,SAMN07370524,SAMN07370525,SAMN07370526,SAMN07370527,SAMN07370528,SAMN07370529,SAMN07370530,SAMN07370531,SAMN07370532,SAMN07370533,SAMN07370534,SAMN07370535,SAMN07370536,SAMN07370537,SAMN07370538,SAMN07370539,SAMN07370540,SAMN07370541,SAMN07370542,SAMN07370543,SAMN07370544",153853841,228091
557,GFSE00000000.1,Gampsocleis gratiosa,Tettigoniidae,Orthoptera,0,0.0,not found,GFSE01,TSA,PRJNA352290,SAMN05969178,43369481,74809
558,IABT00000000.1,Protophormia terraenovae,Calliphoridae,Diptera,0,0.0,not found,IABT01,TSA,PRJDB5547,"SAMD00075133,SAMD00075134,SAMD00075135,SAMD00075136",163750229,126231
559,GFPI00000000.1,Epilachna varivestis,Coccinellidae,Coleoptera,0,0.0,not found,GFPI01,TSA,PRJNA352408,SAMN05979213,1469546,1555
560,GFQL00000000.1,Carposina sasakii,Carposinidae,Lepidoptera,0,0.0,not found,GFQL01,TSA,PRJNA383289,SAMN06761092,47129863,65701
561,GFOX00000000.1,Pyrrhocoris apterus,Pyrrhocoridae,Hemiptera,0,0.0,not found,GFOX01,TSA,PRJNA389968,SAMN07211674,103101631,154498
562,GFOP00000000.1,Lepidotrigona ventralis,Apidae,Hymenoptera,0,0.0,not found,GFOP01,TSA,PRJNA388008,"SAMN07166497,SAMN07166570",112018297,134549
563,GFOR00000000.1,Bactrocera latifrons,Tephritidae,Diptera,0,0.0,not found,GFOR01,TSA,PRJNA385731,SAMN03566187,72003403,66867
564,GFOU00000000.1,Zeugodacus cucumis,Tephritidae,Diptera,2,1.0,found,GFOU01,TSA,PRJNA385731,SAMN06909151,52840725,56791
565,GETS00000000.1,Locusta migratoria manilensis,Acrididae,Orthoptera,0,0.0,not found,GETS01,TSA,PRJNA316758,"SAMN04590002,SAMN04592455",121830143,123991
566,IACE00000000.1,Diacamma sp. Okinawa-2006a,Formicidae,Hymenoptera,1,1.0,found,IACE01,TSA,PRJDB3153,SAMD00020954,162766061,168226
567,GFMO00000000.1,Pieris rapae,Pieridae,Lepidoptera,0,0.0,not found,GFMO01,TSA,PRJNA382538,SAMN06709006,24996987,17595
568,GEZM00000000.1,Photinus pyralis,Lampyridae,Coleoptera,0,0.0,not found,GEZM01,TSA,PRJNA328865,"SAMN05382877,SAMN05382878,SAMN05382879,SAMN05382880,SAMN05382881,SAMN05382882,SAMN05382883,SAMN05382884,SAMN05382885,SAMN05382886,SAMN05382887,SAMN05382888,SAMN05382889,SAMN05382890,SAMN05382891,SAMN05382892,SAMN05382893,SAMN05382894",109590097,103207
569,GFOA00000000.1,Bactrocera bryoniae,Tephritidae,Diptera,0,0.0,not found,GFOA01,TSA,PRJNA385731,SAMN06909135,63516445,62346
570,GFNZ00000000.1,Bactrocera musae,Tephritidae,Diptera,0,0.0,not found,GFNZ01,TSA,PRJNA385731,SAMN06909147,61587241,64353
571,GFNX00000000.1,Bactrocera frauenfeldi,Tephritidae,Diptera,0,0.0,not found,GFNX01,TSA,PRJNA385731,SAMN06909149,53388801,62912
572,GFNT00000000.1,Bactrocera kraussi,Tephritidae,Diptera,0,0.0,not found,GFNT01,TSA,PRJNA385731,SAMN06909150,64511527,79481
573,GFNY00000000.1,Bactrocera jarvisi,Tephritidae,Diptera,0,0.0,not found,GFNY01,TSA,PRJNA385731,SAMN06909148,66902211,87674
574,GFNO00000000.1,Lasius niger,Formicidae,Hymenoptera,0,0.0,not found,GFNO01,TSA,PRJNA386243,"SAMN04447928,SAMN04447934,SAMN04447940,SAMN04447946,SAMN04447948,SAMN04447954,SAMN04447960,SAMN04447964",174651200,114137
575,GFNI00000000.1,Cricotopus draysoni,Chironomidae,Diptera,1,1.0,found,GFNI01,TSA,PRJNA350713,"SAMN05948813,SAMN05948814,SAMN05948815,SAMN05948816,SAMN05948817,SAMN05948818,SAMN05948819,SAMN05948820,SAMN05948821,SAMN05948822,SAMN05948825,SAMN05948826,SAMN05948827,SAMN05948828,SAMN05948829,SAMN05948830,SAMN05948831,SAMN05948832,SAMN05948833,SAMN05948834,SAMN05948837",33817759,38075
576,GFNF00000000.1,Cricotopus parbicinctus,Chironomidae,Diptera,0,0.0,not found,GFNF01,TSA,PRJNA350713,"SAMN05948824,SAMN05948836",14222458,27125
577,GFNG00000000.1,Cricotopus albitarsis,Chironomidae,Diptera,0,0.0,not found,GFNG01,TSA,PRJNA350713,"SAMN05948823,SAMN05948835",10911970,17167
578,GFMJ00000000.1,Triatoma dimidiata,Reduviidae,Hemiptera,0,0.0,not found,GFMJ01,TSA,PRJNA304741,SAMN04317639,16496928,26577
579,GFMK00000000.1,Meccus pallidipennis,Reduviidae,Hemiptera,0,0.0,not found,GFMK01,TSA,PRJNA304741,SAMN04317640,17813799,28256
580,GFMC00000000.1,Triatoma infestans,Reduviidae,Hemiptera,0,0.0,not found,GFMC01,TSA,PRJNA304741,SAMN04317638,19657313,31608
581,GFNA00000000.1,Aedes aegypti,Culicidae,Diptera,1,1.0,found,GFNA01,TSA,PRJNA236239,"SAMN02628822,SAMN02628823,SAMN02628824,SAMN02628825,SAMN02628826,SAMN02628827,SAMN02628828,SAMN02628829,SAMN02628830,SAMN02628831,SAMN02628832,SAMN02628833,SAMN02628834,SAMN02628835,SAMN02628836,SAMN02628837,SAMN02628838,SAMN02628839,SAMN02628840,SAMN02628841,SAMN02628842,SAMN02628843,SAMN02628844,SAMN02628845,SAMN02628846,SAMN02628847,SAMN02628848,SAMN02628849,SAMN02628850,SAMN02628851,SAMN02628852,SAMN02628853,SAMN02628854,SAMN02628855,SAMN02628856,SAMN02628857,SAMN02628858,SAMN02628859,SAMN02628860,SAMN02628861,SAMN02628862,SAMN02628863,SAMN02628864,SAMN02628865,SAMN02628866,SAMN02628867,SAMN02628868,SAMN02628869,SAMN02628870,SAMN02628871,SAMN02628872,SAMN02628873,SAMN02628874,SAMN02628875,SAMN02628876,SAMN02628877,SAMN02628878,SAMN02628879,SAMN02628880,SAMN02628881,SAMN02628882,SAMN02628883,SAMN02628884,SAMN02628885,SAMN02628886,SAMN02628887,SAMN02628888,SAMN02628889,SAMN02628890,SAMN02628891,SAMN02628892,SAMN02628893,SAMN02628894,SAMN02628895,SAMN02628896,SAMN02628897,SAMN02628898,SAMN02628899,SAMN02628900,SAMN02628901,SAMN02628902,SAMN02628903,SAMN02628904,SAMN02628905,SAMN02628906,SAMN02628907,SAMN02628908,SAMN02628909,SAMN02628910,SAMN02628911,SAMN02628912,SAMN02628913,SAMN02628914,SAMN02628915,SAMN02628916,SAMN02628917,SAMN02628918,SAMN02628919,SAMN02628920,SAMN02628921,SAMN02628922,SAMN02628923,SAMN02628924,SAMN02628925,SAMN02628926,SAMN02628927,SAMN02628928,SAMN02628929,SAMN02628930,SAMN02628931,SAMN02628932,SAMN02628933,SAMN02628934,SAMN02628935,SAMN02628936,SAMN02628937,SAMN02628938,SAMN02628939,SAMN02628940,SAMN02628941,SAMN02628942,SAMN02628943,SAMN02628944,SAMN02628945,SAMN02628946",487313625,418060
582,GELV00000000.1,Micropterna lateralis,Limnephilidae,Trichoptera,0,0.0,not found,GELV01,TSA,PRJNA317524,SAMN04620693,27609300,17759
583,GFME00000000.1,Megaphragma amalphitanum,Trichogrammatidae,Hymenoptera,0,0.0,not found,GFME01,TSA,PRJNA344956,SAMN05853688,21975593,46487
584,GEHC00000000.1,Aedes albopictus,Culicidae,Diptera,0,0.0,not found,GEHC01,TSA,PRJNA314492,"SAMN04535804,SAMN04535805,SAMN04535806,SAMN04535807",1994738,1732
585,GFCP00000000.1,Ampulex compressa,Ampulicidae,Hymenoptera,0,0.0,not found,GFCP01,TSA,PRJNA356979,SAMN06130557,87334575,62781
586,GFCQ00000000.1,Periplaneta americana,Blattidae,Blattodea,1,1.0,found,GFCQ01,TSA,PRJNA356979,SAMN06130820,44909321,54060
587,GCPB00000000.1,Megastigmus spermotrophus,Megastigmidae,Hymenoptera,2,1.0,found,GCPB01,TSA,PRJNA274192,"SAMN03349349,SAMN03349350,SAMN03349351,SAMN03349352",97267524,88338
588,GENK00000000.1,Mythimna separata,Noctuidae,Lepidoptera,0,0.0,not found,GENK01,TSA,PRJNA320807,SAMN04965117,81340,128
589,GEGV00000000.1,Plutella xylostella,Plutellidae,Lepidoptera,0,0.0,not found,GEGV01,TSA,PRJNA313471,SAMN04523666,1871305,1361
590,GERG00000000.1,Ptyssoptera sp. AB-2015,Palaephatidae,Lepidoptera,2,1.0,found,GERG01,TSA,PRJNA298054,SAMN04155520,106506227,195370
591,GDJO00000000.1,Cotesia glomerata,Braconidae,Hymenoptera,0,0.0,not found,GDJO01,TSA,PRJNA289655,SAMN03856543,84148260,41146
592,GBOS00000000.1,Dendrocerus carpenteri,Megaspilidae,Hymenoptera,1,1.0,found,GBOS01,TSA,PRJNA252710,SAMN02870277,30398770,33415
593,GBXA00000000.1,Parnopes grandior,Chrysididae,Hymenoptera,2,1.0,found,GBXA01,TSA,PRJNA252317,SAMN02870367,35536319,25324
594,GBWZ00000000.1,Pergagrapta polita,Pergidae,Hymenoptera,0,0.0,not found,GBWZ01,TSA,PRJNA252274,SAMN02870372,35480692,30099
595,GBWS00000000.1,Aulacus burquei,Aulacidae,Hymenoptera,1,1.0,found,GBWS01,TSA,PRJNA252132,SAMN02870218,26048294,23958
596,GBWR00000000.1,Polistes dominula,Vespidae,Hymenoptera,2,1.0,found,GBWR01,TSA,PRJNA252304,SAMN02870382,35060491,35658
597,GBWQ00000000.1,Monosapyga clavicornis,Sapygidae,Hymenoptera,1,1.0,found,GBWQ01,TSA,PRJNA252301,SAMN02870344,34651736,21892
598,GBWV00000000.1,Stelis punctulatissima,Megachilidae,Hymenoptera,0,0.0,not found,GBWV01,TSA,PRJNA252295,SAMN02870408,39729802,28380
599,GBWP00000000.1,Pseudapis diversipes,Halictidae,Hymenoptera,0,0.0,not found,GBWP01,TSA,PRJNA252293,SAMN02870349,29177935,21953
600,GBWN00000000.1,Tiphia femorata,Tiphiidae,Hymenoptera,1,1.0,found,GBWN01,TSA,PRJNA252281,SAMN02870429,36053834,24784
601,GBWM00000000.1,Diaeretus essigellae,Braconidae,Hymenoptera,0,0.0,not found,GBWM01,TSA,PRJNA252278,SAMN02870278,32752970,50048
602,GBWU00000000.1,Pediaspis aceris,Cynipidae,Hymenoptera,2,2.0,found,GBWU01,TSA,PRJNA252312,SAMN02870369,36272769,31052
603,GBWJ00000000.1,Xiphydria camelus,Xiphydriidae,Hymenoptera,0,0.0,not found,GBWJ01,TSA,PRJNA252309,SAMN02870440,37048317,26059
604,GBWF00000000.1,Systropha curvicornis,Halictidae,Hymenoptera,0,0.0,not found,GBWF01,TSA,PRJNA252259,SAMN02870418,34780634,34917
605,GBWE00000000.1,Pompilus cinereus,Pompilidae,Hymenoptera,1,1.0,found,GBWE01,TSA,PRJNA252245,SAMN02870383,36212051,19489
606,GBVU00000000.1,Pelecinus polyturator,Pelecinidae,Hymenoptera,1,1.0,found,GBVU01,TSA,PRJNA252202,SAMN02870370,30342555,35969
607,GBVT00000000.1,Netelia testacea,Ichneumonidae,Hymenoptera,1,1.0,found,GBVT01,TSA,PRJNA252199,SAMN02870346,35482495,36280
608,GBWC00000000.1,Ichneumon albiger,Ichneumonidae,Hymenoptera,0,0.0,not found,GBWC01,TSA,PRJNA252186,SAMN02870319,21096953,24204
609,GBWA00000000.1,Synergus umbraculus,Cynipidae,Hymenoptera,1,1.0,found,GBWA01,TSA,PRJNA252181,SAMN02870416,33055561,38479
610,GBVP00000000.1,Nomioides sp. AD-2014,Halictidae,Hymenoptera,0,0.0,not found,GBVP01,TSA,PRJNA252170,SAMN02870350,28076986,31377
611,GBVO00000000.1,Ampulex fasciata,Ampulicidae,Hymenoptera,0,0.0,not found,GBVO01,TSA,PRJNA252168,SAMN02870207,21476963,24883
612,GBVM00000000.1,Ibalia leucospoides ensiger,Ibaliidae,Hymenoptera,0,0.0,not found,GBVM01,TSA,PRJNA252355,SAMN02870318,33311481,29916
613,GBVL00000000.1,Passaloecus eremita,Crabronidae,Hymenoptera,0,0.0,not found,GBVL01,TSA,PRJNA252213,SAMN02870368,33770894,25059
614,GBVK00000000.1,Melitta haemorrhoidalis,Melittidae,Hymenoptera,0,0.0,not found,GBVK01,TSA,PRJNA252208,SAMN02870337,20788457,26035
615,GBVJ00000000.1,Eucera nigriceps,Apidae,Hymenoptera,0,0.0,not found,GBVJ01,TSA,PRJNA252116,SAMN02870425,29157534,25917
616,GBVI00000000.1,Cephus spinipes,Cephidae,Hymenoptera,0,0.0,not found,GBVI01,TSA,PRJNA252244,SAMN02870232,31460529,22414
617,GBVH00000000.1,Xyela alpigena,Xyelidae,Hymenoptera,1,1.0,found,GBVH01,TSA,PRJNA252242,SAMN02870441,27142253,22898
618,GBVG00000000.1,Gasteruption tournieri,Gasteruptiidae,Hymenoptera,1,1.0,found,GBVG01,TSA,PRJNA252337,SAMN02870301,31274411,26585
619,GBVF00000000.1,Blasticotoma filiceti,Blasticotomidae,Hymenoptera,0,0.0,not found,GBVF01,TSA,PRJNA252334,SAMN02870221,24044182,19339
620,GBVE00000000.1,Aphidius colemani,Braconidae,Hymenoptera,0,0.0,not found,GBVE01,TSA,PRJNA252352,SAMN02870214,26415391,32617
621,GBVD00000000.1,Ceraphron sp. AD-2014,Ceraphronidae,Hymenoptera,3,2.0,found,GBVD01,TSA,PRJNA252127,SAMN02870233,27090855,36461
622,GBVB00000000.1,Inostemma sp. AD-2014,Platygastridae,Hymenoptera,0,0.0,not found,GBVB01,TSA,PRJNA252125,SAMN02870320,31698123,36341
623,GBUY00000000.1,Aleiodes testaceus,Braconidae,Hymenoptera,1,1.0,found,GBUY01,TSA,PRJNA252222,SAMN02870202,26533524,18563
624,GBUQ00000000.1,Trichopria drosophilae,Diapriidae,Hymenoptera,1,1.0,found,GBUQ01,TSA,PRJNA252238,SAMN02870433,23893612,19090
625,GBUP00000000.1,Trissolcus semistriatus,Scelionidae,Hymenoptera,1,1.0,found,GBUP01,TSA,PRJNA252237,SAMN02870435,27058591,20202
626,GBUO00000000.1,Diprion pini,Diprionidae,Hymenoptera,1,1.0,found,GBUO01,TSA,PRJNA252226,SAMN02870283,30973139,24196
627,GBUN00000000.1,Cleptes nitidulus,Chrysididae,Hymenoptera,0,0.0,not found,GBUN01,TSA,PRJNA252328,SAMN02870265,31323277,21456
628,GBUM00000000.1,Xylocopa violacea,Apidae,Hymenoptera,0,0.0,not found,GBUM01,TSA,PRJNA252333,SAMN02870442,28673767,21588
629,GBUK00000000.1,Osmia cornuta,Megachilidae,Hymenoptera,0,0.0,not found,GBUK01,TSA,PRJNA252331,SAMN02870360,32383868,30007
630,GBUJ00000000.1,Colletes cunicularius,Colletidae,Hymenoptera,0,0.0,not found,GBUJ01,TSA,PRJNA252324,SAMN02870267,35031277,32942
631,GBQM00000000.1,Colpa sexmaculata,Scoliidae,Hymenoptera,0,0.0,not found,GBQM01,TSA,PRJNA252303,SAMN02870268,34941997,26456
632,GBQP00000000.1,Halictus quadricinctus,Halictidae,Hymenoptera,0,0.0,not found,GBQP01,TSA,PRJNA252292,SAMN02870307,32852514,24065
633,GBQL00000000.1,Episyron rufipes,Pompilidae,Hymenoptera,1,1.0,found,GBQL01,TSA,PRJNA252283,SAMN02870292,35523909,20382
634,GBQN00000000.1,Megachile willughbiella,Megachilidae,Hymenoptera,0,0.0,not found,GBQN01,TSA,PRJNA252282,SAMN02870335,36153965,29038
635,GBQK00000000.1,Heriades truncorum,Megachilidae,Hymenoptera,0,0.0,not found,GBQK01,TSA,PRJNA252294,SAMN02870312,35349951,23340
636,GBQG00000000.1,Megalodontes cephalotes,Megalodontesidae,Hymenoptera,1,1.0,found,GBQG01,TSA,PRJNA252287,SAMN02870336,28910898,23116
637,GBQF00000000.1,Bombus rupestris,Apidae,Hymenoptera,0,0.0,not found,GBQF01,TSA,PRJNA252285,SAMN02870222,36654470,30548
